Slice,Count,Total Area,Average Size,%Area,Mean
LUBI_1_a,185,72.668,0.393,12.822,254.700
LUBI_1_b,175,70.435,0.402,12.427,254.818
LUBI_2,131,36.331,0.277,6.410,254.867
LUBI_3,127,71.902,0.566,12.686,254.933
LUBI_4,116,23.492,0.203,4.145,254.848
LUBI_5,149,34.859,0.234,6.151,254.568
LUBI_6,105,23.883,0.227,4.214,254.823
