Slice,Count,Total Area,Average Size,%Area,Mean
LOST_P1_L1,3,0.532,0.177,0.145,254.905
LOST_P2_L1,3,0.381,0.127,0.104,254.887
LOST_P3_L1,3,0.387,0.129,0.106,254.929
LOST_P4_L1,3,0.511,0.17,0.14,254.947
LOST_P5_L1,9,1.064,0.118,0.291,254.951
LOST_P6_L1,7,0.73,0.104,0.199,254.873
LOST_P7_L1,12,1.437,0.12,0.392,254.943
LOST_P8_L1,8,0.695,0.087,0.19,255
