Slice,Count,Total Area,Average Size,%Area,Mean
ANFI3_P2_L1.jpeg,15,3.907,0.260,0.798,254.150
ANFI3_P3_L1.jpeg,15,3.924,0.262,0.802,254.807
ANFI3_P4_L1.jpeg,18,3.494,0.194,0.714,254.587
ANFI3_P5_L1.jpeg,21,4.493,0.214,0.918,254.626
