Slice,Count,Total Area,Average Size,%Area,Mean
TRLA_2_all.jpeg,59,60.935,1.033,12.302,254.688
TRLA_3_all.jpeg,51,43.765,0.858,8.836,254.796
TRLA_4_all.jpeg,40,35.243,0.881,7.115,253.722
TRLA_5_all.jpeg,52,33.332,0.641,6.729,254.762
TRLA_8_all.jpeg,43,23.788,0.553,4.802,254.759
