Slice,Count,Total Area,Average Size,%Area,Mean
ERSP_1_all.jpeg,9,5.987,0.665,1.919,254.832
ERSP_2_all.jpeg,5,2.993,0.599,0.959,254.521
ERSP_3_all.jpeg,12,7.200,0.600,2.308,254.633
ERSP_4_all.jpeg,13,8.011,0.616,2.568,254.570
ERSP_5_all.jpeg,6,4.283,0.714,1.373,254.769
ERSP_6_all.jpeg,3,2.233,0.744,0.716,247.475
