Slice,Count,Total Area,Average Size,%Area,Mean
ERSP_1_lvs.jpeg,1,1.214,1.214,1.504,254.966
ERSP_2_lvs.jpeg,1,1.019,1.019,1.262,254.973
ERSP_3_lvs.jpeg,1,1.570,1.570,1.945,254.881
ERSP_4_lvs.jpeg,1,2.434,2.434,3.016,254.966
ERSP_5_lvs.jpeg,1,1.508,1.508,1.869,254.724
ERSP_6_lvs.jpeg,1,1.859,1.859,2.304,254.899
